review_id,order_id,customer_id,rating,review_date,review_text
4550,63240,76700,4,2025-10-06,Good product
4551,53664,44645,5,2023-07-27,Good product
4552,453567,13028,3,2024-05-08,Good product
4553,96563,20234,3,2024-07-26,Needs improvement
4554,184164,7170,1,2024-11-06,Good product
4555,325962,97242,5,2025-12-20,Needs improvement
4556,201232,57322,4,2024-11-16,Good product
4557,119288,68040,4,2024-03-21,Good product
4558,198298,68360,5,2024-09-18,Average product
4559,425119,9789,4,2024-03-14,Good product
4560,358946,80124,5,2024-08-13,Good product
4561,49528,20270,5,2024-06-19,Good product
4562,5617,88933,5,2023-03-02,Good product
4563,2834,57758,5,2023-07-29,Good product
4564,55786,10170,4,2025-10-09,Good product
4565,170036,17458,4,2023-03-29,Good product
4566,184616,15159,4,2023-10-27,Good product
4567,435392,8261,2,2023-06-07,Good product
4568,214906,2853,3,2025-07-01,Good product
4569,416124,81508,3,2024-03-30,Good product
4570,315389,88629,5,2023-04-18,Good product
4571,474446,78298,4,2025-04-14,Good product
4572,290882,63906,5,2024-06-12,Good product
4573,127604,59775,5,2025-01-12,Good product
4574,9253,85557,5,2025-11-20,Average product
4575,207025,88395,5,2023-09-10,Good product
4576,131937,11893,5,2025-09-29,Needs improvement
4577,282637,92727,1,2025-02-01,Good product
4578,444246,84893,4,2025-06-27,Good product
4579,18046,90123,1,2024-09-18,Good product
4580,228666,16485,5,2023-08-03,Good product
4581,3910,81889,2,2024-12-22,Good product
4582,267362,13862,4,2023-03-30,Good product
4583,354624,85612,5,2023-02-25,Needs improvement
4584,387558,15820,2,2025-02-18,Good product
4585,343834,78294,4,2023-03-29,Good product
4586,340247,35031,5,2025-10-25,Good product
4587,23004,15705,5,2024-05-23,Good product
4588,100542,95280,5,2025-11-09,Average product
4589,36857,89163,5,2023-10-23,Good product
4590,408209,8020,4,2024-10-23,Good product
4591,84344,39721,5,2025-07-06,Good product
4592,64222,7493,4,2025-07-16,Good product
4593,135433,71200,5,2025-08-02,Needs improvement
4594,356221,37733,5,2023-06-10,Good product
4595,183640,1769,5,2024-11-23,Good product
4596,443316,34810,5,2025-09-04,Good product
4597,170796,41570,5,2025-11-28,Good product
4598,484098,38439,4,2023-06-21,Good product
4599,74012,50212,5,2024-04-01,Good product
4600,252391,3041,5,2024-12-19,Good product
4601,309033,19462,5,2024-03-31,Good product
4602,355015,82786,3,2024-01-22,Good product
4603,244875,15540,5,2024-08-25,Needs improvement
4604,415849,67976,5,2023-04-08,Good product
4605,227745,27188,2,2024-07-14,Good product
4606,475708,79254,4,2024-04-08,Good product
4607,397289,52509,4,2024-11-18,Good product
4608,174713,38785,4,2024-05-01,Good product
4609,43840,8665,4,2023-12-16,Needs improvement
4610,175703,23503,4,2023-04-27,Needs improvement
4611,490828,4629,5,2023-03-22,Good product
4612,59673,30419,3,2023-06-30,Good product
4613,321752,68902,4,2025-05-29,Average product
4614,385738,69219,4,2025-10-23,Good product
4615,165530,56111,5,2024-06-06,Good product
4616,77063,21568,4,2023-11-10,Average product
4617,483144,69117,4,2023-11-22,Good product
4618,416675,84080,3,2024-11-14,Good product
4619,457107,68815,4,2024-12-04,Good product
4620,20004,51966,5,2023-11-22,Good product
4621,54071,88569,5,2025-02-01,Good product
4622,367847,21236,4,2023-11-04,Good product
4623,90302,62414,1,2025-01-18,Good product
4624,389152,24691,4,2024-05-11,Needs improvement
4625,244523,15871,3,2023-10-27,Good product
4626,65800,34137,3,2025-10-30,Good product
4627,265346,85667,5,2025-04-10,Good product
4628,192073,20715,4,2025-05-19,Good product
4629,7148,46525,2,2023-11-15,Good product
4630,241876,42418,3,2023-08-01,Good product
4631,115165,17947,4,2025-01-28,Good product
4632,10676,72326,5,2024-03-13,Good product
4633,325009,9758,5,2025-09-15,Good product
4634,253393,77108,4,2024-07-30,Good product
4635,397308,56991,5,2023-02-12,Good product
4636,472275,48137,5,2025-01-25,Good product
4637,158210,64913,2,2025-03-23,Needs improvement
4638,15946,70143,5,2024-07-16,Average product
4639,238989,26037,3,2024-11-10,Good product
4640,411915,16373,4,2025-12-23,Good product
4641,210940,52617,2,2023-11-11,Good product
4642,347173,47289,4,2023-06-30,Average product
4643,104995,92678,5,2023-07-11,Good product
4644,66873,43533,5,2024-09-17,Good product
4645,224170,56536,2,2025-03-20,Average product
4646,365262,20836,5,2024-08-11,Good product
4647,450631,11523,4,2025-09-16,Good product
4648,161300,18697,5,2023-07-08,Average product
4649,415336,54438,5,2023-02-25,Good product
4650,273009,49491,5,2025-10-11,Average product
4651,394233,72110,4,2025-02-22,Good product
4652,297003,90388,5,2025-08-08,Good product
4653,25287,39604,4,2023-10-17,Good product
4654,435280,71667,5,2025-08-25,Good product
4655,322623,10914,4,2025-11-14,Good product
4656,431554,61028,4,2025-06-17,Good product
4657,449653,80179,3,2024-07-14,Average product
4658,200331,20256,5,2023-10-23,Needs improvement
4659,397192,38586,4,2025-11-03,Average product
4660,257871,67832,1,2023-03-27,Needs improvement
4661,94031,78546,5,2024-10-27,Good product
4662,335976,78979,5,2025-03-27,Average product
4663,168101,56182,5,2024-09-23,Good product
4664,33022,74735,5,2024-08-15,Good product
4665,200228,95445,4,2024-05-11,Good product
4666,386365,16449,3,2024-05-10,Good product
4667,173471,9732,5,2024-03-22,Average product
4668,484130,28125,4,2025-06-22,Good product
4669,367494,43962,5,2024-05-14,Good product
4670,80503,4885,4,2023-11-27,Good product
4671,253377,76023,4,2024-02-09,Average product
4672,355393,53600,5,2025-05-16,Good product
4673,422102,67808,5,2025-07-13,Good product
4674,62180,28688,3,2025-05-22,Good product
4675,105070,79867,5,2024-07-30,Average product
4676,449957,28849,3,2023-06-27,Needs improvement
4677,229153,97016,5,2023-05-26,Good product
4678,497390,39284,3,2023-06-07,Average product
4679,105736,92722,1,2023-06-11,Average product
4680,113728,3002,5,2024-10-28,Good product
4681,444077,99295,4,2025-06-24,Good product
4682,185874,46577,3,2025-01-02,Average product
4683,448981,42010,5,2025-07-03,Good product
4684,21323,67941,5,2023-07-21,Good product
4685,384524,46787,2,2024-08-24,Good product
4686,473253,5384,4,2025-12-02,Good product
4687,460664,20675,5,2023-03-09,Good product
4688,77452,8938,5,2024-06-09,Good product
4689,43670,85100,4,2025-04-01,Good product
4690,457341,32842,4,2023-07-15,Good product
4691,171912,40014,3,2025-12-23,Needs improvement
4692,489537,56221,5,2025-02-15,Good product
4693,302906,93061,5,2023-10-04,Good product
4694,164910,32833,2,2025-03-19,Good product
4695,38640,55899,4,2025-12-29,Average product
4696,171671,79599,3,2023-12-05,Needs improvement
4697,195263,47675,5,2025-12-30,Good product
4698,168586,32716,5,2024-12-24,Good product
4699,76273,13142,3,2025-03-23,Good product
4700,91477,91521,4,2023-03-28,Good product
4701,145691,73641,5,2023-03-11,Needs improvement
4702,347301,92839,5,2023-06-24,Good product
4703,303544,12174,5,2023-01-06,Good product
4704,347923,92212,4,2024-01-25,Needs improvement
4705,322417,61533,4,2025-12-04,Good product
4706,445345,27483,5,2024-03-20,Good product
4707,396964,86581,4,2024-02-11,Good product
4708,61068,33180,3,2024-06-08,Good product
4709,254157,4200,5,2025-12-25,Good product
4710,348961,2811,4,2025-10-17,Good product
4711,85057,73243,3,2023-08-31,Good product
4712,251018,24920,5,2025-11-21,Good product
4713,33073,23505,5,2024-05-16,Good product
4714,436803,78339,4,2025-10-10,Good product
4715,183548,56673,5,2023-05-29,Average product
4716,181107,63265,5,2025-11-05,Average product
4717,226861,52149,5,2024-11-30,Good product
4718,466072,32048,4,2023-06-25,Good product
4719,462774,9059,4,2024-02-23,Good product
4720,41086,3596,5,2024-02-13,Good product
4721,327601,19274,2,2024-07-28,Average product
4722,202734,67074,5,2025-11-27,Good product
4723,265617,82027,4,2024-02-26,Good product
4724,161845,69553,4,2024-02-06,Good product
4725,423708,66337,5,2025-06-07,Good product
4726,268697,18353,5,2025-09-27,Good product
4727,248573,89695,5,2023-08-26,Good product
4728,212766,42371,5,2025-10-20,Good product
4729,277388,90213,3,2023-08-03,Good product
4730,494230,84608,5,2026-01-01,Needs improvement
4731,439054,12944,5,2025-05-06,Good product
4732,371304,11379,2,2025-05-21,Good product
4733,435287,67264,5,2023-03-01,Good product
4734,366159,23981,4,2024-12-31,Good product
4735,457475,76820,4,2025-12-14,Good product
4736,485317,30348,5,2023-02-28,Good product
4737,270066,84431,4,2024-05-05,Good product
4738,367884,92478,3,2025-07-12,Good product
4739,386649,31594,4,2023-05-05,Good product
4740,84886,57084,5,2025-02-24,Average product
4741,348666,53806,5,2024-10-02,Good product
4742,481256,86544,4,2024-12-18,Good product
4743,7459,46177,5,2025-11-24,Good product
4744,258332,29969,1,2024-06-18,Good product
4745,244221,32836,5,2023-11-07,Good product
4746,362795,99472,5,2023-09-16,Good product
4747,203302,93443,4,2024-09-25,Good product
4748,111021,59149,2,2025-10-05,Good product
4749,123189,21699,3,2024-03-05,Average product
4750,483916,69001,4,2023-12-27,Good product
4751,103387,38637,4,2023-12-12,Good product
4752,17615,18692,5,2023-12-02,Good product
4753,299131,16805,5,2024-11-14,Average product
4754,465281,35226,2,2024-12-30,Good product
4755,112833,18025,4,2024-06-29,Good product
4756,80447,12865,5,2026-01-07,Good product
4757,239275,91510,4,2024-05-25,Good product
4758,291820,24536,5,2025-08-01,Good product
4759,346498,34458,5,2024-10-29,Needs improvement
4760,164330,92704,5,2025-04-28,Good product
4761,475839,7516,5,2023-11-28,Good product
4762,77627,91883,5,2023-12-22,Good product
4763,214509,22706,5,2024-09-22,Good product
4764,98894,39307,5,2024-09-26,Good product
4765,233439,83983,5,2025-03-29,Good product
4766,400587,21664,4,2023-11-07,Good product
4767,359264,10992,5,2025-11-21,Good product
4768,39716,98217,5,2024-08-26,Good product
4769,184644,1937,5,2023-04-30,Good product
4770,496689,92143,5,2024-09-20,Needs improvement
4771,64075,30900,5,2025-09-07,Good product
4772,499208,75396,4,2023-12-11,Good product
4773,125319,61433,4,2025-11-01,Good product
4774,229157,49312,5,2024-06-06,Good product
4775,354254,76710,4,2025-02-23,Good product
4776,108815,66655,4,2025-01-09,Good product
4777,81607,76883,3,2023-03-10,Good product
4778,401273,92802,4,2025-09-25,Needs improvement
4779,352523,97775,5,2023-05-19,Good product
4780,121389,94720,5,2024-08-10,Good product
4781,15650,32694,4,2024-12-15,Good product
4782,159460,71757,5,2023-04-26,Good product
4783,496794,6485,3,2023-04-27,Good product
4784,157980,2822,4,2024-08-19,Good product
4785,414248,93771,5,2024-08-29,Needs improvement
4786,398224,20095,5,2023-12-10,Good product
4787,337544,4907,4,2024-12-10,Good product
4788,482167,1281,5,2025-06-25,Good product
4789,221277,19172,5,2025-11-23,Good product
4790,111530,66345,5,2023-08-09,Good product
4791,294118,88652,4,2025-01-01,Good product
4792,235302,34600,4,2023-05-15,Good product
4793,276898,79869,4,2024-10-12,Needs improvement
4794,175002,11646,4,2024-01-13,Good product
4795,494471,43279,4,2024-02-11,Average product
4796,164768,13822,4,2025-01-14,Needs improvement
4797,300008,81672,5,2023-11-11,Good product
4798,187219,41036,1,2025-12-13,Good product
4799,87876,12284,5,2023-12-14,Good product
4800,31835,79219,5,2025-05-24,Good product
4801,178123,93127,4,2024-11-14,Good product
4802,33332,53291,4,2023-05-26,Good product
4803,360222,25006,3,2023-04-03,Average product
4804,252478,49499,5,2023-12-06,Needs improvement
4805,267804,72603,4,2023-02-13,Good product
4806,328272,74440,1,2023-08-16,Good product
4807,185518,81528,5,2025-02-10,Needs improvement
4808,83240,10295,2,2024-11-18,Needs improvement
4809,463312,67379,5,2024-03-26,Good product
4810,99916,59934,5,2025-07-10,Good product
4811,123697,56844,5,2023-12-06,Needs improvement
4812,127656,66894,5,2025-03-03,Good product
4813,198570,94052,4,2024-03-28,Good product
4814,69045,69249,5,2024-08-06,Good product
4815,404344,12602,4,2024-02-10,Good product
4816,236810,92106,5,2025-05-09,Good product
4817,147436,36292,4,2025-05-08,Good product
4818,33214,46459,3,2024-07-17,Good product
4819,389273,51664,4,2025-10-03,Good product
4820,340666,75137,5,2025-05-08,Good product
4821,397603,11818,5,2024-06-10,Good product
4822,350307,28508,5,2025-05-08,Good product
4823,416169,10973,5,2024-11-14,Good product
4824,56278,56974,5,2023-03-02,Good product
4825,253024,38465,2,2024-11-28,Needs improvement
4826,395502,41950,5,2025-02-07,Good product
4827,340132,79971,4,2023-10-30,Good product
4828,290210,23534,4,2023-01-26,Good product
4829,208951,51863,5,2023-09-24,Good product
4830,12643,60410,4,2025-11-12,Good product
4831,164868,95077,5,2024-09-12,Good product
4832,496088,53774,5,2024-11-10,Good product
4833,499537,39951,4,2023-03-12,Good product
4834,174188,5943,5,2025-03-11,Good product
4835,217389,7453,3,2025-10-27,Good product
4836,296441,18020,5,2024-07-12,Good product
4837,158202,46597,5,2025-03-09,Good product
4838,109863,14026,5,2024-12-27,Good product
4839,227238,79824,1,2023-06-15,Good product
4840,38980,669,5,2023-11-02,Good product
4841,189355,97824,5,2025-06-18,Good product
4842,182133,71574,5,2023-01-19,Good product
4843,483851,46714,1,2024-09-29,Good product
4844,382813,77820,4,2024-12-07,Good product
4845,380057,89124,5,2023-12-13,Good product
4846,30809,88569,4,2024-10-11,Good product
4847,58721,25851,5,2025-08-10,Good product
4848,215573,44212,4,2023-04-29,Good product
4849,186170,61118,5,2024-10-26,Good product
4850,229533,21948,5,2025-12-08,Average product
4851,91257,4105,5,2023-07-15,Good product
4852,444507,66979,5,2023-12-11,Needs improvement
4853,488645,78262,5,2024-04-22,Good product
4854,275500,54867,5,2023-11-13,Needs improvement
4855,30122,80390,5,2025-08-16,Average product
4856,45520,86719,4,2023-11-09,Good product
4857,231576,17936,4,2023-05-14,Good product
4858,242137,63100,5,2023-04-28,Good product
4859,481837,12586,4,2023-12-12,Good product
4860,433803,60553,5,2025-09-28,Good product
4861,139760,95627,4,2025-02-17,Needs improvement
4862,64940,74672,5,2024-10-25,Good product
4863,124492,50774,5,2025-05-21,Good product
4864,232307,32171,5,2025-02-12,Good product
4865,79648,24960,4,2024-04-06,Good product
4866,39028,27282,3,2024-04-20,Good product
4867,143990,28784,5,2023-05-11,Good product
4868,41999,22586,4,2023-12-13,Good product
4869,382481,40759,5,2024-05-12,Average product
4870,121066,44206,4,2023-10-26,Needs improvement
4871,273239,24645,4,2024-10-29,Good product
4872,65371,53810,1,2024-03-02,Good product
4873,379233,74749,5,2023-02-12,Good product
4874,149944,42020,2,2023-11-11,Average product
4875,484669,66721,4,2024-11-12,Good product
4876,466337,59606,4,2024-02-28,Good product
4877,7227,12914,5,2025-01-19,Good product
4878,190636,24394,2,2024-06-01,Good product
4879,346976,70939,5,2023-06-27,Good product
4880,210769,53796,5,2024-11-27,Average product
4881,472355,8995,4,2023-03-01,Good product
4882,385575,57274,3,2025-06-10,Good product
4883,287014,62330,4,2026-01-14,Good product
4884,471980,36268,5,2023-06-22,Good product
4885,148977,49453,3,2025-03-24,Good product
4886,18882,98016,5,2025-03-15,Needs improvement
4887,460868,53864,5,2025-12-25,Needs improvement
4888,132612,22279,4,2023-11-22,Good product
4889,76412,34892,5,2024-09-19,Good product
4890,452465,70762,4,2023-12-05,Average product
4891,59809,49208,4,2025-09-24,Good product
4892,345484,58914,5,2025-02-22,Good product
4893,111945,80224,5,2024-10-23,Good product
4894,161400,40577,2,2024-09-22,Good product
4895,298780,49166,4,2025-12-19,Good product
4896,39680,41980,4,2025-07-05,Good product
4897,7345,35524,5,2023-02-07,Good product
4898,395570,27291,3,2023-08-06,Average product
4899,369900,82831,5,2023-10-03,Good product
4900,46628,38330,4,2025-10-07,Good product
4901,9176,16343,5,2023-08-31,Good product
4902,377970,91751,5,2024-12-14,Good product
4903,357972,57018,4,2024-10-02,Average product
4904,108395,90982,2,2023-02-20,Good product
4905,221842,42012,5,2024-12-27,Good product
4906,388636,27694,5,2025-12-10,Good product
4907,99838,68711,3,2025-12-01,Good product
4908,60720,92595,5,2025-12-01,Good product
4909,266801,22876,5,2023-04-06,Good product
4910,386627,77955,5,2025-09-07,Good product
4911,425888,83264,4,2023-08-30,Good product
4912,494849,50369,4,2024-12-21,Good product
4913,268062,20034,5,2025-06-07,Good product
4914,379223,23041,5,2023-02-07,Good product
4915,410693,49452,3,2024-05-29,Average product
4916,1646,16400,5,2025-09-21,Good product
4917,432429,29839,5,2025-06-23,Good product
4918,302907,58904,5,2025-09-09,Good product
4919,429085,12680,4,2024-11-24,Good product
4920,75997,35462,4,2024-05-02,Good product
4921,373212,70904,5,2023-11-30,Good product
4922,22871,86449,4,2024-10-20,Good product
4923,356752,76327,5,2025-04-28,Good product
4924,251676,34350,4,2024-06-26,Good product
4925,125259,12861,3,2025-11-25,Good product
4926,143952,3161,4,2025-10-23,Average product
4927,446939,2967,5,2024-01-19,Good product
4928,97828,12946,5,2025-02-10,Good product
4929,280047,156,5,2023-03-13,Good product
4930,258615,31433,1,2025-10-26,Good product
4931,216482,22053,3,2025-02-14,Good product
4932,125485,55639,5,2024-09-22,Good product
4933,427774,62833,5,2025-05-13,Good product
4934,184345,70673,5,2024-07-20,Good product
4935,317940,25547,4,2024-12-05,Good product
4936,97786,89511,4,2025-04-19,Needs improvement
4937,474843,72468,4,2024-05-03,Good product
4938,471079,49309,5,2024-12-29,Good product
4939,89631,5924,5,2024-03-26,Good product
4940,177938,28521,5,2025-06-25,Average product
4941,278804,54565,5,2024-02-08,Good product
4942,326514,53526,5,2025-05-01,Good product
4943,344412,86588,5,2024-07-24,Good product
4944,215667,51474,4,2023-10-07,Good product
4945,261359,24085,4,2023-09-01,Good product
4946,222002,48074,3,2024-11-04,Needs improvement
4947,485182,43413,5,2025-12-17,Average product
4948,56801,71731,4,2024-05-18,Average product
4949,463996,3089,4,2025-08-12,Good product
4950,342764,40045,5,2023-09-26,Average product
4951,463586,18608,4,2024-05-22,Good product
4952,414909,90251,5,2024-12-17,Average product
4953,139348,94490,5,2023-11-21,Good product
4954,261014,32716,4,2025-08-08,Good product
4955,395943,10306,5,2024-11-02,Good product
4956,435945,5434,2,2025-01-18,Average product
4957,176316,7228,5,2023-03-10,Good product
4958,69657,29969,5,2025-06-13,Good product
4959,136708,50520,5,2025-03-21,Good product
4960,338710,26445,5,2023-06-02,Good product
4961,241710,2121,5,2024-12-11,Good product
4962,123779,26249,5,2025-11-18,Good product
4963,424048,37354,5,2024-01-02,Good product
4964,487668,71647,1,2025-10-31,Good product
4965,312798,67652,5,2025-04-25,Needs improvement
4966,93713,3180,5,2023-06-28,Good product
4967,443550,61807,5,2025-04-15,Good product
4968,262920,67745,4,2025-12-21,Good product
4969,446271,54013,5,2024-11-17,Needs improvement
4970,381210,13420,5,2023-06-10,Good product
4971,165,29851,5,2023-08-02,Good product
4972,416945,30647,5,2025-12-31,Good product
4973,347996,7691,3,2023-09-12,Good product
4974,143002,57095,4,2023-06-27,Good product
4975,454114,6701,4,2025-04-06,Good product
4976,307228,93048,5,2023-07-17,Good product
4977,477316,45328,5,2023-07-09,Good product
4978,148065,94001,2,2023-05-26,Good product
4979,217439,4624,2,2025-05-09,Needs improvement
4980,207218,28067,5,2025-11-11,Good product
4981,30313,6288,3,2025-01-05,Good product
4982,483880,48413,5,2025-01-19,Good product
4983,216532,53368,5,2024-12-09,Good product
4984,365575,65555,4,2025-03-24,Average product
4985,382762,47702,4,2024-07-30,Good product
4986,455661,26774,5,2025-03-23,Good product
4987,270968,6201,4,2023-04-06,Good product
4988,369541,62762,1,2023-12-16,Good product
4989,87747,79572,5,2024-07-01,Good product
4990,265768,13431,3,2025-12-13,Good product
4991,148043,7739,4,2023-08-10,Good product
4992,366595,95379,5,2024-11-30,Good product
4993,337180,56242,4,2025-06-12,Good product
4994,397564,81545,5,2024-11-01,Good product
4995,427437,15209,4,2025-09-10,Good product
4996,185588,22050,5,2024-11-16,Good product
4997,268034,62171,5,2024-12-23,Good product
4998,411317,40714,5,2025-05-16,Good product
4999,210105,58248,4,2024-11-18,Good product
5000,302428,44413,4,2025-08-20,Good product
5001,156500,50633,5,2024-05-21,Good product
5002,193247,25224,4,2025-02-13,Good product
5003,405592,44440,5,2023-05-24,Good product
5004,92463,23856,5,2024-12-11,Good product
5005,459988,73099,5,2023-11-05,Good product
5006,491322,19604,5,2024-05-05,Good product
5007,261489,85323,5,2023-02-13,Average product
5008,453845,85278,3,2025-04-28,Good product
5009,171960,3403,3,2023-04-24,Good product
5010,370158,41154,1,2025-11-01,Good product
5011,270168,57130,2,2024-05-30,Good product
5012,182066,85906,4,2025-07-29,Good product
5013,202363,30310,5,2023-11-16,Good product
5014,20550,34824,4,2024-01-09,Good product
5015,52723,26631,4,2025-04-10,Good product
5016,448453,79941,4,2023-05-29,Good product
5017,474720,26260,4,2024-10-12,Good product
5018,247012,425,5,2025-11-12,Good product
5019,203195,68016,5,2023-11-22,Good product
5020,365577,16697,5,2025-12-29,Good product
5021,450481,98368,5,2024-07-04,Good product
5022,53605,55590,4,2023-11-01,Good product
5023,229610,60929,4,2024-10-27,Good product
5024,380769,53601,4,2023-09-23,Good product
5025,62661,62174,2,2023-09-29,Good product
5026,37615,15169,1,2025-06-14,Good product
5027,444514,49237,3,2025-07-25,Good product
5028,223464,68972,5,2025-11-08,Good product
5029,75143,62244,4,2024-12-21,Good product
5030,291543,13801,4,2023-09-14,Good product
5031,125283,2702,5,2025-12-13,Good product
5032,145011,67612,4,2023-05-29,Good product
5033,126714,60951,5,2023-11-05,Good product
5034,7942,83194,3,2024-03-05,Good product
5035,164408,96151,5,2024-01-28,Good product
5036,392940,53858,4,2024-10-27,Good product
5037,188978,59113,4,2025-12-17,Good product
5038,35561,26024,5,2023-01-17,Good product
5039,16307,42026,4,2024-11-23,Good product
5040,413836,10452,3,2023-09-24,Good product
5041,195505,64727,4,2023-08-18,Good product
5042,166660,49111,4,2024-11-18,Good product
5043,430855,58498,4,2023-06-20,Good product
5044,376811,90692,4,2025-11-15,Good product
5045,403732,12556,3,2024-08-02,Good product
5046,270025,35226,4,2025-07-17,Needs improvement
5047,316129,36931,5,2024-07-13,Good product
5048,291479,27676,5,2025-12-29,Good product
5049,15749,84885,4,2025-03-24,Good product
5050,287629,19076,4,2024-08-04,Good product
5051,309616,92096,5,2025-06-07,Good product
5052,461483,44533,4,2025-09-04,Needs improvement
5053,150776,36795,4,2024-03-03,Good product
5054,289261,62742,4,2023-12-18,Good product
5055,62836,41837,5,2025-01-24,Good product
5056,17060,64969,3,2025-03-22,Good product
5057,256757,91986,1,2025-02-28,Good product
5058,260031,20830,2,2025-02-05,Good product
5059,142640,87428,4,2024-05-20,Good product
5060,264047,45861,5,2025-01-23,Good product
5061,203961,62902,4,2024-11-25,Good product
5062,61204,8688,5,2023-04-23,Good product
5063,405001,35393,5,2024-11-13,Good product
5064,390413,71899,5,2024-11-22,Good product
5065,86386,60566,5,2024-01-01,Good product
5066,66220,12807,5,2025-03-20,Good product
5067,135637,70958,4,2024-04-10,Good product
5068,207775,23769,3,2024-10-19,Good product
5069,386480,15729,4,2024-05-22,Good product
5070,492918,58353,3,2025-01-24,Good product
5071,421292,92288,5,2024-03-10,Good product
5072,378553,19257,5,2025-06-05,Good product
5073,315732,2011,4,2024-05-25,Good product
5074,34610,58927,5,2024-08-05,Good product
5075,168319,32511,5,2023-01-24,Good product
5076,231365,92111,4,2023-10-19,Average product
5077,344842,7060,4,2024-09-14,Good product
5078,97744,72994,4,2025-11-23,Good product
5079,134284,91871,4,2025-11-13,Good product
5080,10632,56524,5,2023-04-05,Good product
5081,129328,73421,5,2023-12-30,Needs improvement
5082,223202,70408,4,2025-04-25,Good product
5083,258153,70955,4,2025-05-08,Good product
5084,266850,68348,5,2024-08-21,Good product
5085,259058,29088,5,2024-11-29,Good product
5086,350507,7082,4,2023-01-23,Good product
5087,331574,4830,5,2024-12-04,Good product
5088,33827,28364,4,2024-03-26,Good product
5089,241371,52489,1,2024-06-20,Good product
5090,76854,41192,3,2024-03-19,Average product
5091,201100,1292,5,2024-01-06,Good product
5092,11550,89599,4,2025-04-24,Average product
5093,301923,66771,5,2025-12-04,Average product
5094,329348,59011,2,2024-12-10,Good product
5095,155087,48524,5,2023-11-26,Good product
5096,103407,1464,5,2025-12-15,Good product
5097,28497,167,4,2023-03-23,Good product
5098,479897,37132,5,2024-01-14,Good product
5099,428694,39094,5,2025-06-15,Good product
5100,287154,20420,5,2023-05-24,Average product
5101,41594,35056,5,2024-04-07,Good product
5102,12787,66865,4,2023-12-07,Good product
5103,65203,47900,4,2023-11-13,Good product
5104,168202,76181,5,2023-02-20,Good product
5105,149921,83623,4,2024-11-14,Average product
5106,129092,46501,5,2023-03-31,Needs improvement
5107,24130,63605,1,2025-10-18,Good product
5108,180995,55172,4,2023-07-11,Good product
5109,267116,80505,5,2023-08-31,Good product
5110,288314,76526,3,2023-11-13,Good product
5111,465458,7187,5,2024-05-26,Good product
5112,254221,53495,5,2024-09-10,Good product
5113,207349,88510,4,2025-12-01,Average product
5114,390219,53901,5,2023-10-07,Good product
5115,136549,16214,5,2023-09-17,Good product
5116,35317,70363,5,2024-10-07,Good product
5117,9734,19754,5,2024-06-21,Good product
5118,257557,86161,5,2025-05-23,Average product
5119,456808,96224,4,2023-06-18,Good product
5120,139038,79377,4,2025-06-06,Good product
5121,346403,5548,4,2024-12-02,Good product
5122,404645,20843,3,2023-04-27,Good product
5123,138002,52634,5,2023-02-11,Good product
5124,215606,49047,5,2024-01-13,Good product
5125,97521,35408,5,2023-04-23,Good product
5126,24567,90756,5,2023-06-07,Good product
5127,208766,609,4,2024-08-05,Good product
5128,263082,92855,5,2025-11-07,Good product
5129,348815,64895,4,2025-11-04,Good product
5130,490889,28460,5,2024-10-15,Needs improvement
5131,468493,82240,5,2024-10-10,Good product
5132,194559,82369,5,2025-05-31,Good product
5133,84388,19065,4,2025-04-12,Good product
5134,119693,90207,5,2025-01-29,Good product
5135,136603,34708,4,2025-08-10,Good product
5136,255560,79390,5,2025-03-08,Needs improvement
5137,251030,23845,2,2025-05-14,Good product
5138,205900,27724,5,2023-07-10,Good product
5139,264790,53744,5,2025-11-07,Good product
5140,264089,49672,4,2023-05-20,Average product
5141,385804,82481,5,2025-07-27,Good product
5142,973,66686,3,2024-02-25,Good product
5143,331543,84380,3,2024-04-18,Good product
5144,476052,57828,5,2023-06-22,Good product
5145,479342,57033,4,2023-11-03,Good product
5146,498957,58110,5,2023-12-20,Average product
5147,213881,17,3,2024-07-22,Good product
5148,312641,17007,3,2025-08-03,Good product
5149,302484,78761,5,2023-07-06,Average product
5150,225616,75894,5,2023-06-30,Good product
5151,152385,41387,5,2023-07-08,Good product
5152,320146,88317,5,2024-09-17,Needs improvement
5153,290078,98180,5,2023-12-16,Good product
5154,238828,62081,4,2025-04-13,Average product
5155,397559,39479,5,2024-05-19,Good product
5156,457994,91370,1,2025-11-16,Good product
5157,70819,79389,3,2024-01-02,Good product
5158,150975,26085,1,2025-11-30,Good product
5159,237602,96066,5,2024-09-13,Good product
5160,237377,42491,5,2023-07-12,Good product
5161,129250,47126,4,2023-08-24,Good product
5162,136362,67367,4,2024-05-29,Good product
5163,51691,70117,4,2023-04-14,Good product
5164,299376,43902,4,2024-01-14,Average product
5165,35912,75409,3,2023-09-01,Good product
5166,318144,80678,2,2024-04-03,Good product
5167,172494,92367,5,2023-07-09,Good product
5168,290672,90613,2,2025-11-12,Average product
5169,89779,15897,4,2025-11-27,Average product
5170,335679,90493,4,2024-07-07,Good product
5171,90930,80807,5,2025-02-10,Good product
5172,315750,8721,3,2025-08-19,Average product
5173,190260,6276,5,2024-01-07,Needs improvement
5174,267033,34588,5,2024-12-01,Good product
5175,373404,40369,2,2024-06-06,Good product
5176,150060,6706,5,2023-10-03,Good product
5177,195073,1940,4,2023-03-02,Good product
5178,109802,65562,5,2024-11-24,Good product
